s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,wavelength_μm
-0.0190297927050342,0.000404308244345,-0.8089200605419128,0.5901323760659107,-0.7542456436151858,0.541987580874446,-0.0118936554134002,-4.5126639466315865e-05,1.508
-0.0190254340325827,0.0004807570059901,-0.6674987585700243,0.7463594159518648,-0.6241137437224485,0.6878477931298628,-0.0118911135279208,-4.615172025849843e-05,1.5081
-0.0189902471878203,0.0005496738794827,-0.4965380392702211,0.8695154962625166,-0.4663579180499263,0.8032299584878123,-0.0118886302549106,-4.72041703119961e-05,1.5082
-0.0189299349486228,0.0005991019711441,-0.3036177135315683,0.954161793836667,-0.2879730883180512,0.8830374263402705,-0.011886210405432,-4.827812942618506e-05,1.5083
-0.0188546000687003,0.0006204353668318,-0.0972844766827919,0.9965671093797844,-0.0968626864722676,0.9237514480199276,-0.0118838581202597,-4.936696020048891e-05,1.5084
-0.0187769995928396,0.0006099299964518,0.1133269185530734,0.9948714739847336,0.0985119040319246,0.9235854288760172,-0.0118815767551422,-5.046333090005868e-05,1.5085
-0.0187103319034057,0.0005693718327569,0.3188981601168057,0.9491669095335568,0.2895061731763803,0.8825623703700338,-0.0118793687753274,-5.155931353085064e-05,1.5086
-0.0186659407735457,0.000505784109174,0.5103396721270411,0.8614918012531738,0.4676749631545709,0.8025121890225879,-0.0118772356640714,-5.2646495143757176e-05,1.5087
-0.0186513359017015,0.0004302223206702,0.6791924559217668,0.7357391527580777,0.6251456787747922,0.6869891473803758,-0.0118751778430131,-5.3716101592334594e-05,1.5088
-0.018668875066473,0.0003558646495847,0.8180016582796317,0.5774828272762574,0.7549657461365715,0.5411131630276422,-0.0118731946080337,-5.475913205405424e-05,1.5089
-0.0187153385373605,0.0002957284376967,0.9206452963528672,0.3937295534216783,0.8514090026493925,0.3713421190926241,-0.0118712840800695,-5.576650326362956e-05,1.509
-0.0187824715466075,0.0002604089341226,0.9826035865764734,0.1926078057375133,0.9102275422006982,0.1851853357045333,-0.0118694431734465,-5.6729202077336125e-05,1.5091
-0.0188584024250738,0.0002562332789021,1.0011570187020136,-0.0169925126284813,0.9288379716315344,-0.00912905687953,-0.0118676675809323,-5.763844524358523e-05,1.5092
-0.0189296916949813,0.0002841510633862,0.9755045481920942,-0.2258134972331496,0.9064339497742284,-0.2030180892305275,-0.0118659517797413,-5.848584463159504e-05,1.5093
-0.0189836575288183,0.0003395552727668,0.9067968814998908,-0.4246382867444005,0.8440201484833699,-0.3879231553141803,-0.0118642890573455,-5.92635765594961e-05,1.5094
-0.0190105746169722,0.0004130661451418,0.7980836162416777,-0.6046976313910603,0.7443662512419646,-0.55568768975715,-0.0118626715594354,-5.9964552698726166e-05,1.5095
-0.0190053650298911,0.0004921434856132,0.6541767921004371,-0.7580560993022493,0.6118831352401729,-0.6989166590788984,-0.011861090363129,-6.058259033131591e-05,1.5096
-0.0189684873532512,0.0005632492198235,0.4814370444029455,-0.8779610120666481,0.4524268114659568,-0.8113020369958582,-0.0118595355733562,-6.11125788675607e-05,1.5097
-0.0189058690070251,0.0006141863598714,0.2874918884176942,-0.959138885462042,0.2730388733443094,-0.8878999611565811,-0.0118579964471499,-6.155063892573519e-05,1.5098
-0.0188278922287464,0.0006362096355295,0.080898577421793,-0.998026462525015,0.0816349883642124,-0.9253474233976708,-0.0118564615435944,-6.189426991322515e-05,1.5099
-0.0187476080682413,0.0006255421813021,-0.1292336328375338,-0.9929262718377928,-0.1133447628556725,-0.9220090314427742,-0.0118549189004144,-6.214248170237292e-05,1.51
-0.0186784865533058,0.0005840351334086,-0.3336452084370074,-0.9440799201902932,-0.3033082383586907,-0.8780474773761798,-0.0118533562369065,-6.229590508084907e-05,1.5101
-0.0186320917885832,0.0005188551071629,-0.5233343707450957,-0.8536559158834226,-0.4798898429125641,-0.795414719812156,-0.0118517611793233,-6.235687613763904e-05,1.5102
-0.0186160841518611,0.0004412526971295,-0.6899534459446467,-0.7256525767874864,-0.635318710566553,-0.6777643833833407,-0.011850121508282,-6.232948924114123e-05,1.5103
-0.0186328954795033,0.0003646242593339,-0.826176022602537,-0.5657203445289734,-0.7627602676445672,-0.5302893467225491,-0.0118484254220025,-6.221961365257249e-05,1.5104
-0.0186793067694948,0.0003022016995477,-0.9260186931461762,-0.3809114256847552,-0.8566161816113284,-0.3594917759858154,-0.0118466618106954,-6.203486931307303e-05,1.5105
-0.0187470017924088,0.0002647695426957,-0.9851031915555536,-0.1793679316860227,-0.9127695581573132,-0.1728958209535193,-0.0118448205360799,-6.178455810607659e-05,1.5106
-0.0188240012764328,0.0002588039788638,-1.0008474335640325,0.030037576522995,-0.9287646799684116,0.0212843045481308,-0.0118428927078107,-6.147954797063927e-05,1.5107
-0.018896730057938,0.0002853556622135,-0.9725771792148592,0.2380931528676595,-0.9039134778329152,0.2145061959575403,-0.011840870948684,-6.11321084844249e-05,1.5108
-0.0189523600763709,0.0003398694429734,-0.9015536026984398,0.4356528217311218,-0.8393241594738426,0.3982751313717238,-0.011838749639871,-6.075569826910483e-05,1.5109
-0.0189810243936815,0.000412972243457,-0.7909157902157884,0.614038369187874,-0.7378508508907804,0.5645174034577957,-0.0118365251364005,-6.036470614722363e-05,1.511
-0.0189775197431118,0.0004920929973029,-0.645540916546634,0.7654199693682275,-0.6039665778695673,0.7059347084721741,-0.0118341959443396,-5.997414999612836e-05,1.5111
-0.0189422035158841,0.0005636348556099,-0.4718284148768851,0.8831590545437248,-0.4435652790583695,0.8163240513821218,-0.0118317628499643,-5.959933911028399e-05,1.5112
-0.0188809302302165,0.0006153245108194,-0.2774177142979152,0.9620985359973014,-0.2637016490816612,0.8908491673047193,-0.0118292289942218,-5.925550767219875e-05,1.5113
-0.0188040383787882,0.0006383329027827,-0.0708519582926967,0.998787790100464,-0.0722803247379668,0.9262516123745904,-0.0118265998843049,-5.89574290539634e-05,1.5114
-0.0187245625118,0.0006288010034555,0.1387975647733358,0.991632648937175,0.1222918688422097,0.9209923457595368,-0.0118238833396472,-5.871902153253647e-05,1.5115
-0.0186559792166259,0.0005885070290459,0.3423298400918443,0.9409638751946408,0.3114752977509213,0.8753176906466729,-0.0118210893672883,-5.855295789590312e-05,1.5116
-0.0186098762277733,0.0005245596172735,0.5308179334243867,0.8490211394282664,0.4869722877789737,0.7912468901883413,-0.0118182299667773,-5.847029201354976e-05,1.5117
-0.0185939472936887,0.0004481696914651,0.6960004531552254,0.7198532170599632,0.6410908366170587,0.672481918052099,-0.0118153188673399,-5.848011531976504e-05,1.5118
-0.0186106592882051,0.0003727128803648,0.8306434445300086,0.5591388245525654,0.7670813376256707,0.5242436111158539,-0.011812371201496,-5.858925676417405e-05,1.5119
-0.018656822037262,0.0003114169655623,0.9288567870824824,0.3739360454645492,0.8594315935185575,0.3530414146572426,-0.0118094031216043,-5.880203865741381e-05,1.512
-0.0187241354683253,0.0002750736711852,0.9863511969500334,0.1723714803054228,0.9141072515507253,0.1663869273137109,-0.0118064313704665,-5.912009924300427e-05,1.5121
-0.0188006199206392,0.0002701699723217,1.0006246092242224,-0.0367170751036415,0.9287272051853244,-0.0275361221017606,-0.0118034728175068,-5.954229197770698e-05,1.5122
-0.0188726829721656,0.0002977617058847,0.9710698951812006,-0.244168594311596,0.9026663737763522,-0.2202309471940705,-0.011800543974109,-6.0064668035119673e-05,1.5123
-0.0189274662728667,0.0003532841714331,0.898999389287803,-0.4409003145157515,0.8370814649473376,-0.4032600601139934,-0.0117976605053677,-6.068054685761785e-05,1.5124
-0.0189550675627899,0.0004273327715352,0.7875853830859331,-0.6183051442294365,0.7348587036011184,-0.5686145909125587,-0.0117948367524616,-6.138067587758468e-05,1.5125
-0.0189502545577239,0.0005072794747648,0.6417194135558846,-0.7686276450285984,0.6004859284936795,-0.7090644107568371,-0.0117920852848384,-6.21534777917618e-05,1.5126
-0.0189133749301023,0.0005794468076982,0.4677966751207544,-0.88530226515709,0.4398547624817392,-0.818473767331539,-0.0117894164979913,-6.298537977246327e-05,1.5127
-0.0188503050630219,0.000631464968455,0.2734350820210682,-0.9632391951206718,0.2600016115463147,-0.8920686756287154,-0.0117868382715321,-6.386121653382721e-05,1.5128
-0.0187714418329518,0.0006544047114717,0.0671412839796425,-0.9990455015796528,0.0687989089448762,-0.9266444427685276,-0.0117843557036249,-6.476469551287099e-05,1.5129
-0.0186899335440655,0.0006443258401488,-0.1420617722803588,-0.9911719944114856,-0.1253898319852659,-0.920704329178195,-0.0117819709323612,-6.567890962074269e-05,1.513
-0.0186193970706524,0.0006029558238186,-0.345029554650669,-0.9399794595415512,-0.3140760077029888,-0.8745234134984876,-0.0117796830526276,-6.658688120070353e-05,1.5131
-0.0185715900020587,0.000537405139753,-0.5328956337187262,-0.8477214002360443,-0.4890169609824097,-0.7901349429216169,-0.0117774881356554,-6.747211850284064e-05,1.5132
-0.018554380945641,0.00045894934202,-0.697458922396525,-0.7184440468241038,-0.6425758272035242,-0.6712399038100825,-0.0117753793522045,-6.831916528900675e-05,1.5133
-0.0185703913210848,0.0003810941997201,-0.8315414798223214,-0.5578080447136349,-0.7680544998548642,-0.5230438631827574,-0.0117733471979912,-6.911412361713636e-05,1.5134
-0.0186165389244668,0.0003172551659659,-0.9293011987746848,-0.3728396978193881,-0.8599852150661423,-0.3520283118536661,-0.0117713798161135,-6.984513035032413e-05,1.5135
-0.0186845624993829,0.0002784503033491,-0.9864856959473464,-0.1716227722842531,-0.9143680876659712,-0.1656665849736806,-0.0117694634058152,-7.050276912840538e-05,1.5136
-0.0187624377340195,0.0002714036833149,-1.0006163585622665,0.0370555106601167,-0.9288443115941692,0.0279031630585394,-0.0117675827071665,-7.108040127544548e-05,1.5137
-0.0188364416717204,0.0002973858203677,-0.9710946318302616,0.2440886753413776,-0.9027975618900616,0.2202336001911431,-0.0117657215423905,-7.157440222158413e-05,1.5138
-0.0188935108985496,0.0003519910506336,-0.8992260972289438,0.4404485057819915,-0.8373792797796343,0.4029369222189177,-0.0117638633974893,-7.198429260482028e-05,1.5139
-0.0189234882300996,0.0004258907437705,-0.7881615166154053,0.6175784992883451,-0.7354568487169082,0.5680505266452415,-0.0117619920235083,-7.231275735697026e-05,1.514
-0.0189208716335597,0.0005064335468103,-0.6427576310315597,0.7677661580844836,-0.601487032238232,0.7083837191845476,-0.0117600920341985,-7.256555024918861e-05,1.5141
-0.0188857644580777,0.0005798182941081,-0.4693639511127276,0.8844780180832129,-0.4413202974869658,0.8178303711034532,-0.0117581494793793,-7.275128518352195e-05,1.5142
-0.0188238630377082,0.0006334667269066,-0.2755449253579839,0.9626429786698956,-0.2619446497883465,0.891633954967649,-0.0117561523720088,-7.288112024950063e-05,1.5143
-0.0187454828849966,0.0006581886093568,-0.0697496112124574,0.9988717473216449,-0.0711802235232905,0.9265934838896764,-0.0117540911486918,-7.296834447468189e-05,1.5144
-0.018663789714568,0.0006497671253323,0.139056793554893,0.99160295908629,0.1226620004431243,0.9212014723877456,-0.0117519590453827,-7.302788118228746e-05,1.5145
-0.0185925381791743,0.000609691575352,0.341783559123683,0.9411696745031204,0.3111424417875876,0.8757080115414587,-0.0117497523738913,-7.307572503213645e-05,1.5146
-0.0185437060217587,0.0005449104370636,0.5296101917777561,0.8497833875102041,0.4860603363998965,0.7921082768677653,-0.0117474706861916,-7.312833303814355e-05,1.5147
-0.0185254297593101,0.0004666458281027,0.6943701233532927,0.7214362558825972,0.6398103271134027,0.6740541233650963,-0.0117451168202052,-7.320199113973129e-05,1.5148
-0.0185405967792889,0.0003884715374636,0.8289055794591887,0.5617258496404308,0.7657127341923134,0.5266937231319426,-0.0117426968231705,-7.331218001196606e-05,1.5149
-0.0185863365410411,0.0003239834170569,0.9273781344030816,0.3776101314846027,0.8583031814482669,0.3564463233431427,-0.0117402197541216,-7.347296341775401e-05,1.515
-0.0186544996361877,0.0002844612721626,0.985521421706353,0.1771034677177684,0.9135690454203156,0.1707220108929925,-0.0117376973708624,-7.369642225117728e-05,1.5151
-0.0187330441465695,0.0002769233386424,1.000825050951423,-0.0310729398392499,0.9291225277938872,-0.0224012567714578,-0.0117351437128135,-7.399215582418963e-05,1.5152
-0.0188080931179195,0.0003029076136113,0.9726418539150014,-0.2378708406332175,0.9043029225558452,-0.2145292592455641,-0.0117325745923056,-7.436686974194398e-05,1.5153
-0.0188663117055044,0.0003581901687868,0.902213986480626,-0.4343083221306004,0.8402037378971006,-0.3973164439126706,-0.0117300070141116,-7.482406657847849e-05,1.5154
-0.0188971974052548,0.0004334903933638,0.7926169763357994,-0.6118596734486623,0.7396236037755038,-0.5628283122074287,-0.0117274585429586,-7.536385192400389e-05,1.5155
-0.018894891167257,0.0005160443062417,0.6486243624697627,-0.7628248508449589,0.6069432068792792,-0.7038855314450531,-0.0117249466411692,-7.598286436371452e-05,1.5156
-0.0188591986094532,0.0005917784960893,0.4764989695255701,-0.8806626330601182,0.4479337017028913,-0.814374862395635,-0.0117224880018745,-7.667433305026475e-05,1.5157
-0.0187956451093068,0.0006477142430952,0.2837199679330149,-0.9602731705634374,0.2695050106363937,-0.8895134583484149,-0.0117200979025929,-7.7428261963128e-05,1.5158
-0.0187145532967515,0.0006741915155112,0.0786575800036557,-0.9982178249896018,0.0794050193090649,-0.9260551372904756,-0.0117177896010715,-7.823173564437616e-05,1.5159
-0.0186292983440438,0.0006665326334928,-0.129790490726342,-0.9928668774263146,-0.1141172157070346,-0.9224297650180686,-0.0117155737980898,-7.906933593493496e-05,1.516
-0.0185540370206306,0.0006258603779299,-0.3325851869996662,-0.9444687612035796,-0.3026695918089235,-0.8788098024476467,-0.0117134581867882,-7.992365555334583e-05,1.5161
